"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"IP","BP","GO:0060411","cardiac septum morphogenesis","2/425","64/13697",0.595001428204155,0.855220663094898,0.759293232173927,"Slit2/Robo1",2
"Input","BP","GO:0002764","immune response-regulating signaling pathway","6/397","215/13697",0.595058180145541,0.742614362915482,0.594115772993407,"Slc39a10/Ptprj/Prnp/Pde4b/Tril/Mog",6
"IP","BP","GO:0051783","regulation of nuclear division","5/425","167/13697",0.595164413133106,0.855220663094898,0.759293232173927,"Eif4g3/Mki67/Nipbl/Apc/Atrx",5
"Input","BP","GO:0048639","positive regulation of developmental growth","5/397","179/13697",0.596142546768673,0.742614362915482,0.594115772993407,"Celf1/Bdnf/Pou3f2/Apoe/Igf2",5
"Input","BP","GO:0010951","negative regulation of endopeptidase activity","3/397","106/13697",0.597171358834223,0.742614362915482,0.594115772993407,"Serpine2/Snca/Vtn",3
"Input","BP","GO:0018107","peptidyl-threonine phosphorylation","3/397","106/13697",0.597171358834223,0.742614362915482,0.594115772993407,"Akt3/Cdk5r1/Camk2a",3
"Input","BP","GO:0030856","regulation of epithelial cell differentiation","3/397","106/13697",0.597171358834223,0.742614362915482,0.594115772993407,"Foxp1/Sox9/Rfx3",3
"Input","BP","GO:0043401","steroid hormone mediated signaling pathway","3/397","106/13697",0.597171358834223,0.742614362915482,0.594115772993407,"Bdnf/Ywhah/Klf9",3
"IP","BP","GO:0055123","digestive system development","3/425","99/13697",0.597245297585757,0.855220663094898,0.759293232173927,"Ift172/Dchs1/Nipbl",3
"Input","BP","GO:0008654","phospholipid biosynthetic process","4/397","143/13697",0.598578307514833,0.742614362915482,0.594115772993407,"Fabp5/Serinc1/Samd8/Htr2c",4
"Input","BP","GO:0002832","negative regulation of response to biotic stimulus","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Htra1",1
"Input","BP","GO:0009409","response to cold","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Dio2",1
"Input","BP","GO:0010661","positive regulation of muscle cell apoptotic process","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Camk2a",1
"Input","BP","GO:0040019","positive regulation of embryonic development","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Wnt4",1
"Input","BP","GO:0042304","regulation of fatty acid biosynthetic process","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Fabp5",1
"Input","BP","GO:0044331","cell-cell adhesion mediated by cadherin","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Cdh2",1
"Input","BP","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Slc9a3r1",1
"Input","BP","GO:0046320","regulation of fatty acid oxidation","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Dbi",1
"Input","BP","GO:0046329","negative regulation of JNK cascade","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Sirpa",1
"Input","BP","GO:0048536","spleen development","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Pbx1",1
"Input","BP","GO:0048821","erythrocyte development","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Rps6",1
"Input","BP","GO:0070098","chemokine-mediated signaling pathway","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Ptk2b",1
"Input","BP","GO:0097366","response to bronchodilator","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Itgav",1
"Input","BP","GO:0110111","negative regulation of animal organ morphogenesis","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Nfib",1
"Input","BP","GO:1902186","regulation of viral release from host cell","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Cav2",1
"Input","BP","GO:1903421","regulation of synaptic vesicle recycling","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Nlgn1",1
"Input","BP","GO:1905209","positive regulation of cardiocyte differentiation","1/397","31/13697",0.598605906208327,0.742614362915482,0.594115772993407,"Foxp1",1
"Input","BP","GO:0007586","digestion","2/397","69/13697",0.598628300833241,0.742614362915482,0.594115772993407,"Cck/Sox9",2
"Input","BP","GO:0010923","negative regulation of phosphatase activity","2/397","69/13697",0.598628300833241,0.742614362915482,0.594115772993407,"Fkbp1a/Gnai2",2
"Input","BP","GO:0031397","negative regulation of protein ubiquitination","2/397","69/13697",0.598628300833241,0.742614362915482,0.594115772993407,"Rasd2/Rps7",2
"Input","BP","GO:0032024","positive regulation of insulin secretion","2/397","69/13697",0.598628300833241,0.742614362915482,0.594115772993407,"Glul/Gja1",2
"Input","BP","GO:0036465","synaptic vesicle recycling","2/397","69/13697",0.598628300833241,0.742614362915482,0.594115772993407,"Nlgn1/Snca",2
"Input","BP","GO:0044272","sulfur compound biosynthetic process","2/397","69/13697",0.598628300833241,0.742614362915482,0.594115772993407,"Slc7a11/Snca",2
"Input","BP","GO:0071621","granulocyte chemotaxis","2/397","69/13697",0.598628300833241,0.742614362915482,0.594115772993407,"Ptprj/Pde4b",2
"IP","BP","GO:0042110","T cell activation","10/425","336/13697",0.598843692780335,0.855220663094898,0.759293232173927,"Dusp10/Gsn/Mafb/Pde5a/Flt3/Gpnmb/Ncor1/Myh9/Satb1/Apc",10
"IP","BP","GO:0000027","ribosomal large subunit assembly","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Mdn1",1
"IP","BP","GO:0000096","sulfur amino acid metabolic process","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Cacna1a",1
"IP","BP","GO:0001702","gastrulation with mouth forming second","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Amot",1
"IP","BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Oxtr",1
"IP","BP","GO:0002548","monocyte chemotaxis","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Slit2",1
"IP","BP","GO:0002686","negative regulation of leukocyte migration","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Slit2",1
"IP","BP","GO:0002714","positive regulation of B cell mediated immunity","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Trp53bp1",1
"IP","BP","GO:0002891","positive regulation of immunoglobulin mediated immune response","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Trp53bp1",1
"IP","BP","GO:0003016","respiratory system process","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Gaa",1
"IP","BP","GO:0003156","regulation of animal organ formation","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Robo1",1
"IP","BP","GO:0006099","tricarboxylic acid cycle","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Mdh1",1
"IP","BP","GO:0007094","mitotic spindle assembly checkpoint","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Apc",1
"IP","BP","GO:0015695","organic cation transport","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Cacna1a",1
"IP","BP","GO:0016242","negative regulation of macroautophagy","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Usp36",1
"IP","BP","GO:0031128","developmental induction","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Robo1",1
"IP","BP","GO:0034260","negative regulation of GTPase activity","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Amot",1
"IP","BP","GO:0035850","epithelial cell differentiation involved in kidney development","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Myo1e",1
"IP","BP","GO:0035886","vascular smooth muscle cell differentiation","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Smarca2",1
"IP","BP","GO:0035909","aorta morphogenesis","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Kat6a",1
"IP","BP","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Spry4",1
"IP","BP","GO:0043403","skeletal muscle tissue regeneration","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Pkm",1
"IP","BP","GO:0044275","cellular carbohydrate catabolic process","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Gaa",1
"IP","BP","GO:0045684","positive regulation of epidermis development","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Ncoa3",1
"IP","BP","GO:0046164","alcohol catabolic process","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Inpp5j",1
"IP","BP","GO:0048741","skeletal muscle fiber development","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Dner",1
"IP","BP","GO:0051491","positive regulation of filopodium assembly","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Dnm3",1
"IP","BP","GO:0071173","spindle assembly checkpoint","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Apc",1
"IP","BP","GO:0097352","autophagosome maturation","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Epg5",1
"IP","BP","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Zfp385a",1
"IP","BP","GO:1903792","negative regulation of anion transport","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Abat",1
"IP","BP","GO:2000758","positive regulation of peptidyl-lysine acetylation","1/425","29/13697",0.599498828713913,0.855220663094898,0.759293232173927,"Nos1",1
"Input","BP","GO:0006260","DNA replication","6/397","216/13697",0.599591632259244,0.743331988259776,0.59468989673439,"Nucks1/Cst3/Nfib/Nfia/Nfix/Zfp365",6
"Input","BP","GO:0031330","negative regulation of cellular catabolic process","6/397","216/13697",0.599591632259244,0.743331988259776,0.59468989673439,"Dbi/Atp2b4/Cst3/Snca/Rps7/Qk",6
"Input","MF","GO:0016409","palmitoyltransferase activity","1/396","31/13615",0.599903595411114,0.738547981906127,0.582362554609619,"Golga7b",1
"Input","MF","GO:0031624","ubiquitin conjugating enzyme binding","1/396","31/13615",0.599903595411114,0.738547981906127,0.582362554609619,"Rasd2",1
"Input","MF","GO:0036002","pre-mRNA binding","1/396","31/13615",0.599903595411114,0.738547981906127,0.582362554609619,"Sox9",1
"Input","MF","GO:0097718","disordered domain specific binding","1/396","31/13615",0.599903595411114,0.738547981906127,0.582362554609619,"Gja1",1
"IP","CC","GO:0005770","late endosome","5/425","171/13939",0.600581662214782,0.749525914444048,0.5091246652319,"Myo5a/Abca5/Crhbp/Slc38a9/Rab27b",5
"IP","BP","GO:0051188","cofactor biosynthetic process","6/425","202/13697",0.60080902053648,0.856744962913042,0.760646556041866,"Ppargc1a/Ank1/Pkm/Pdxk/Ncor1/Sptb",6
"IP","MF","GO:0003823","antigen binding","1/424","29/13615",0.600859958122749,0.80937756916078,0.685913194204051,"Ep400",1
"IP","MF","GO:0004407","histone deacetylase activity","1/424","29/13615",0.600859958122749,0.80937756916078,0.685913194204051,"Nacc2",1
"IP","MF","GO:0016877","ligase activity, forming carbon-sulfur bonds","1/424","29/13615",0.600859958122749,0.80937756916078,0.685913194204051,"Slc27a2",1
"IP","MF","GO:0034061","DNA polymerase activity","1/424","29/13615",0.600859958122749,0.80937756916078,0.685913194204051,"Rev3l",1
"IP","MF","GO:0043015","gamma-tubulin binding","1/424","29/13615",0.600859958122749,0.80937756916078,0.685913194204051,"Rab11fip5",1
"IP","MF","GO:0070717","poly-purine tract binding","1/424","29/13615",0.600859958122749,0.80937756916078,0.685913194204051,"Rbms3",1
"IP","CC","GO:0044440","endosomal part","6/425","206/13939",0.602798964440789,0.750292328080557,0.509645261089357,"Usp8/Zfyve9/Slc38a9/Pacsin2/Rab27b/Myo5b",6
"IP","BP","GO:0006835","dicarboxylic acid transport","2/425","65/13697",0.603479922152363,0.858476704294638,0.762184053400925,"Nf1/Abat",2
"IP","BP","GO:0032465","regulation of cytokinesis","2/425","65/13697",0.603479922152363,0.858476704294638,0.762184053400925,"Setd2/Birc6",2
"IP","BP","GO:0032526","response to retinoic acid","2/425","65/13697",0.603479922152363,0.858476704294638,0.762184053400925,"Adnp2/Rbp4",2
"IP","BP","GO:0033077","T cell differentiation in thymus","2/425","65/13697",0.603479922152363,0.858476704294638,0.762184053400925,"Mafb/Apc",2
"IP","BP","GO:1903317","regulation of protein maturation","2/425","65/13697",0.603479922152363,0.858476704294638,0.762184053400925,"Gsn/Myh9",2
"IP","BP","GO:2000573","positive regulation of DNA biosynthetic process","2/425","65/13697",0.603479922152363,0.858476704294638,0.762184053400925,"Nek7/Hmbox1",2
"Input","BP","GO:0031929","TOR signaling","3/397","107/13697",0.603555843802513,0.747526843414271,0.598045918025069,"Akt3/Rragd/Rps6",3
"Input","BP","GO:0032635","interleukin-6 production","3/397","107/13697",0.603555843802513,0.747526843414271,0.598045918025069,"Sirpa/Aqp4/Mbp",3
"Input","BP","GO:0071333","cellular response to glucose stimulus","3/397","107/13697",0.603555843802513,0.747526843414271,0.598045918025069,"Ppp3ca/Nrxn1/Aqp4",3
"Input","CC","GO:0031672","A band","1/397","32/13939",0.603736214186453,0.791033917597432,0.522252274908552,"S100a1",1
"IP","BP","GO:0009855","determination of bilateral symmetry","3/425","100/13697",0.604081491601164,0.858476704294638,0.762184053400925,"Ift172/Rpgrip1l/Dync2h1",3
"IP","BP","GO:0051028","mRNA transport","3/425","100/13697",0.604081491601164,0.858476704294638,0.762184053400925,"Setd2/Ranbp2/Bicd2",3
"IP","MF","GO:0016874","ligase activity","4/424","134/13615",0.604123253234905,0.810069013421583,0.686499163916595,"Slc27a2/Ttll7/Gars/Aars",4
"IP","MF","GO:0042578","phosphoric ester hydrolase activity","9/424","303/13615",0.605095602281276,0.810069013421583,0.686499163916595,"Dusp10/Pde5a/Ptpre/Ubash3b/Sacm1l/Eya4/Inpp5j/Ssh2/Ptprm",9
"IP","MF","GO:0033613","activating transcription factor binding","2/424","65/13615",0.605492262574437,0.810069013421583,0.686499163916595,"Trp53bp1/Ncor1",2
"Input","BP","GO:0002526","acute inflammatory response","2/397","70/13697",0.606492527664496,0.750442227536179,0.600378320652403,"Adora1/Ednrb",2
"Input","BP","GO:0030203","glycosaminoglycan metabolic process","2/397","70/13697",0.606492527664496,0.750442227536179,0.600378320652403,"Itih5/Chst1",2
"Input","BP","GO:0070509","calcium ion import","2/397","70/13697",0.606492527664496,0.750442227536179,0.600378320652403,"Prnp/Homer1",2
"IP","BP","GO:0009124","nucleoside monophosphate biosynthetic process","4/425","135/13697",0.607099740294357,0.858476704294638,0.762184053400925,"Ppargc1a/Pkm/Ncor1/Atp5a1",4
"IP","BP","GO:0030178","negative regulation of Wnt signaling pathway","4/425","135/13697",0.607099740294357,0.858476704294638,0.762184053400925,"Wwox/Rbms3/Apc2/Apc",4
"IP","BP","GO:0045807","positive regulation of endocytosis","4/425","135/13697",0.607099740294357,0.858476704294638,0.762184053400925,"Actn4/Syne1/Myo18a/Itsn1",4
"Input","MF","GO:0004252","serine-type endopeptidase activity","2/396","70/13615",0.608411291044133,0.744633449407205,0.587161089690272,"Pcsk2/Htra1",2
"Input","BP","GO:0071331","cellular response to hexose stimulus","3/397","108/13697",0.60987331393787,0.751261767828964,0.601033979684684,"Ppp3ca/Nrxn1/Aqp4",3
"IP","MF","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","4/424","135/13615",0.609996528468111,0.811338048729742,0.687574617567578,"Ash1l/Kmt2b/Kmt2a/Setd2",4
"Input","BP","GO:0000002","mitochondrial genome maintenance","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Akt3",1
"Input","BP","GO:0006739","NADP metabolic process","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Me1",1
"Input","BP","GO:0010259","multicellular organism aging","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Slc1a2",1
"Input","BP","GO:0031112","positive regulation of microtubule polymerization or depolymerization","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Gda",1
"Input","BP","GO:0032371","regulation of sterol transport","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Apoe",1
"Input","BP","GO:0032374","regulation of cholesterol transport","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Apoe",1
"Input","BP","GO:0032613","interleukin-10 production","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Cd34",1
"Input","BP","GO:0038083","peptidyl-tyrosine autophosphorylation","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Ptk2b",1
"Input","BP","GO:0045880","positive regulation of smoothened signaling pathway","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Scube1",1
"Input","BP","GO:0050685","positive regulation of mRNA processing","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Prdx6",1
"Input","BP","GO:0050853","B cell receptor signaling pathway","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Slc39a10",1
"Input","BP","GO:0051693","actin filament capping","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Mtpn",1
"Input","BP","GO:0086065","cell communication involved in cardiac conduction","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Cacna2d1",1
"Input","BP","GO:1901068","guanosine-containing compound metabolic process","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Ak4",1
"Input","BP","GO:2000826","regulation of heart morphogenesis","1/397","32/13697",0.610266483936652,0.751261767828964,0.601033979684684,"Sox9",1
"IP","CC","GO:0044815","DNA packaging complex","2/425","67/13939",0.610394521784321,0.757731130490881,0.51469815881297,"Kat6a/Kat6b",2
"IP","BP","GO:0032147","activation of protein kinase activity","6/425","204/13697",0.610411595009077,0.858476704294638,0.762184053400925,"Ntrk3/Nek1/Grm1/Map3k9/Mapk8ip3/Alk",6
"IP","BP","GO:0045665","negative regulation of neuron differentiation","7/425","238/13697",0.610663960896833,0.858476704294638,0.762184053400925,"Dnm3/Dlx1/Slit2/Zfp536/Inpp5j/Ttc3/Sema4g",7
"IP","BP","GO:0008286","insulin receptor signaling pathway","3/425","101/13697",0.610840699901387,0.858476704294638,0.762184053400925,"Ptpre/Apc/Sorbs1",3
"IP","BP","GO:0009799","specification of symmetry","3/425","101/13697",0.610840699901387,0.858476704294638,0.762184053400925,"Ift172/Rpgrip1l/Dync2h1",3
"IP","BP","GO:0050728","negative regulation of inflammatory response","3/425","101/13697",0.610840699901387,0.858476704294638,0.762184053400925,"Dusp10/Ash1l/Slit2",3
"Input","MF","GO:0008028","monocarboxylic acid transmembrane transporter activity","1/396","32/13615",0.611567183177398,0.744633449407205,0.587161089690272,"Slc6a11",1
"Input","MF","GO:0008227","G protein-coupled amine receptor activity","1/396","32/13615",0.611567183177398,0.744633449407205,0.587161089690272,"Htr2c",1
"Input","MF","GO:0008378","galactosyltransferase activity","1/396","32/13615",0.611567183177398,0.744633449407205,0.587161089690272,"B3galt1",1
"Input","MF","GO:0030332","cyclin binding","1/396","32/13615",0.611567183177398,0.744633449407205,0.587161089690272,"Cdk14",1
"IP","BP","GO:0003151","outflow tract morphogenesis","2/425","66/13697",0.611823694762905,0.858476704294638,0.762184053400925,"Nipbl/Robo1",2
"IP","BP","GO:0035710","CD4-positive, alpha-beta T cell activation","2/425","66/13697",0.611823694762905,0.858476704294638,0.762184053400925,"Ncor1/Satb1",2
"IP","BP","GO:0050771","negative regulation of axonogenesis","2/425","66/13697",0.611823694762905,0.858476704294638,0.762184053400925,"Slit2/Sema4g",2
"IP","BP","GO:0055072","iron ion homeostasis","2/425","66/13697",0.611823694762905,0.858476704294638,0.762184053400925,"Steap2/Ank1",2
"IP","BP","GO:0002053","positive regulation of mesenchymal cell proliferation","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Syne1",1
"IP","BP","GO:0009187","cyclic nucleotide metabolic process","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Pde5a",1
"IP","BP","GO:0014047","glutamate secretion","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Nf1",1
"IP","BP","GO:0033363","secretory granule organization","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Zfp385a",1
"IP","BP","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Zfp385a",1
"IP","BP","GO:0045047","protein targeting to ER","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Macf1",1
"IP","BP","GO:0045070","positive regulation of viral genome replication","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Adarb1",1
"IP","BP","GO:0045494","photoreceptor cell maintenance","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Map1a",1
"IP","BP","GO:0048147","negative regulation of fibroblast proliferation","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Nf1",1
"IP","BP","GO:0048668","collateral sprouting","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Nin",1
"IP","BP","GO:0048679","regulation of axon regeneration","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Ntrk3",1
"IP","BP","GO:0051953","negative regulation of amine transport","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Abat",1
"IP","BP","GO:0070897","transcription preinitiation complex assembly","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Cand1",1
"IP","BP","GO:0071108","protein K48-linked deubiquitination","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Usp8",1
"IP","BP","GO:0071174","mitotic spindle checkpoint","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Apc",1
"IP","BP","GO:0098751","bone cell development","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Zfp385a",1
"IP","BP","GO:0099560","synaptic membrane adhesion","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Cdh9",1
"IP","BP","GO:1901797","negative regulation of signal transduction by p53 class mediator","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Zfp385a",1
"IP","BP","GO:1901976","regulation of cell cycle checkpoint","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Nek1",1
"IP","BP","GO:1903432","regulation of TORC1 signaling","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Depdc5",1
"IP","BP","GO:1903580","positive regulation of ATP metabolic process","1/425","30/13697",0.611952223343455,0.858476704294638,0.762184053400925,"Ppargc1a",1
"IP","CC","GO:0000139","Golgi membrane","6/425","208/13939",0.612207568480953,0.757971275262132,0.514861280092586,"Man1c1/Steap2/Copg1/Man2a2/Mapk8ip3/Sptbn2",6
"Input","CC","GO:0001669","acrosomal vesicle","2/397","72/13939",0.612241969984926,0.799539677907946,0.527867903484233,"Skil/Cav2",2
"Input","BP","GO:0051348","negative regulation of transferase activity","6/397","219/13697",0.61302760502987,0.75442040083797,0.603560989375664,"Ptprj/Pkia/Camk2n1/Apoe/Rps7/Rgs14",6
"IP","MF","GO:0001965","G-protein alpha-subunit binding","1/424","30/13615",0.613316558870279,0.811338048729742,0.687574617567578,"Gria1",1
"IP","MF","GO:0004864","protein phosphatase inhibitor activity","1/424","30/13615",0.613316558870279,0.811338048729742,0.687574617567578,"Elfn1",1
"IP","MF","GO:0033558","protein deacetylase activity","1/424","30/13615",0.613316558870279,0.811338048729742,0.687574617567578,"Nacc2",1
"IP","MF","GO:0046875","ephrin receptor binding","1/424","30/13615",0.613316558870279,0.811338048729742,0.687574617567578,"Anks1",1
"Input","BP","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","2/397","71/13697",0.614239468105822,0.755190027146018,0.604176715588024,"Rpl26/Rps7",2
"Input","BP","GO:0072384","organelle transport along microtubule","2/397","71/13697",0.614239468105822,0.755190027146018,0.604176715588024,"Rasgrp1/Lamp1",2
"Input","BP","GO:0090630","activation of GTPase activity","2/397","71/13697",0.614239468105822,0.755190027146018,0.604176715588024,"Rasgrp1/Ptk2b",2
"Input","BP","GO:0045927","positive regulation of growth","7/397","256/13697",0.615579814527328,0.756597143976795,0.605302455063796,"Celf1/Bdnf/Pou3f2/Mtpn/Apoe/Igf2/Ptk2b",7
"IP","MF","GO:1901981","phosphatidylinositol phosphate binding","4/424","136/13615",0.615816133024617,0.812822189003409,0.688832363562211,"Stxbp6/Actn2/Hcn1/Cadps",4
"Input","BP","GO:0002706","regulation of lymphocyte mediated immunity","3/397","109/13697",0.616123356627151,0.756783633275257,0.605451652600557,"Rasgrp1/Igf2/Lamp1",3
"Input","BP","GO:0071326","cellular response to monosaccharide stimulus","3/397","109/13697",0.616123356627151,0.756783633275257,0.605451652600557,"Ppp3ca/Nrxn1/Aqp4",3
"Input","MF","GO:0003705","transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding","2/396","71/13615",0.61615656592211,0.748352287942789,0.590093481847345,"Foxp1/Sox9",2
"Input","MF","GO:0005201","extracellular matrix structural constituent","3/396","109/13615",0.618497600919684,0.748352287942789,0.590093481847345,"Mfge8/Sparc/Vtn",3
"Input","MF","GO:0008047","enzyme activator activity","11/396","400/13615",0.618673913136818,0.748352287942789,0.590093481847345,"Rgs5/Rgs4/Chn1/Rasgrp1/Apoe/Igf2/Rplp1/Gm2a/Atp1b2/Cdk5r1/Rgs14",11
"IP","BP","GO:0010822","positive regulation of mitochondrion organization","2/425","67/13697",0.620032923963588,0.866696212157377,0.769481604736265,"Ppargc1a/Vps13c",2
"IP","BP","GO:0016575","histone deacetylation","2/425","67/13697",0.620032923963588,0.866696212157377,0.769481604736265,"Ncor1/Nipbl",2
"IP","BP","GO:0019882","antigen processing and presentation","2/425","67/13697",0.620032923963588,0.866696212157377,0.769481604736265,"Rab3b/Flt3",2
"IP","BP","GO:0048644","muscle organ morphogenesis","2/425","67/13697",0.620032923963588,0.866696212157377,0.769481604736265,"Adarb1/Mybpc1",2
"IP","BP","GO:0071277","cellular response to calcium ion","2/425","67/13697",0.620032923963588,0.866696212157377,0.769481604736265,"Syt2/Crhbp",2
"IP","BP","GO:1903578","regulation of ATP metabolic process","2/425","67/13697",0.620032923963588,0.866696212157377,0.769481604736265,"Ppargc1a/Ncor1",2
"Input","BP","GO:0009152","purine ribonucleotide biosynthetic process","5/397","184/13697",0.620550007738962,0.759152348762039,0.607346702444336,"Snca/Gpd1/COX2/ATP8/ATP6",5
"Input","BP","GO:0007431","salivary gland development","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Nfib",1
"Input","BP","GO:0019076","viral release from host cell","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Cav2",1
"Input","BP","GO:0021515","cell differentiation in spinal cord","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Lmo4",1
"Input","BP","GO:0030890","positive regulation of B cell proliferation","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Slc39a10",1
"Input","BP","GO:0032781","positive regulation of ATPase activity","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Atp1b2",1
"Input","BP","GO:0032885","regulation of polysaccharide biosynthetic process","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Igf2",1
"Input","BP","GO:0035890","exit from host","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Cav2",1
"Input","BP","GO:0035891","exit from host cell","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Cav2",1
"Input","BP","GO:0043030","regulation of macrophage activation","1/397","33/13697",0.62158914810622,0.759152348762039,0.607346702444336,"Snca",1
